path,class,label
prepared_liveness_data\raw\spoof\kaggle_38_frame260.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_36_frame130.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_45_frame175.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_0_frame385.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_10_frame285.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_59_frame85.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_30_frame390.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_35_frame160.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_30_frame445.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_3_frame85.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_69_frame260.jpg,real,1
prepared_liveness_data\raw\real\kaggle_7_frame260.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_11_frame5.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_58_frame270.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_53_frame260.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_27_frame195.jpg,real,1
prepared_liveness_data\raw\real\kaggle_19_frame100.jpg,real,1
prepared_liveness_data\raw\real\kaggle_55_frame105.jpg,real,1
prepared_liveness_data\raw\real\kaggle_35_frame160.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_49_frame135.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_27_frame90.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_76_frame365.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_31_frame65.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_10_frame115.jpg,real,1
prepared_liveness_data\raw\real\kaggle_44_frame250.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_13_frame230.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_30_frame55.jpg,real,1
prepared_liveness_data\raw\real\kaggle_47_frame275.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_42_frame220.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_21_frame290.jpg,real,1
prepared_liveness_data\raw\real\kaggle_3_frame190.jpg,real,1
prepared_liveness_data\raw\real\kaggle_12_frame40.jpg,real,1
prepared_liveness_data\raw\real\kaggle_64_frame90.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_16_frame105.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_15_frame305.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_23_frame245.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_11_frame150.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_79_frame270.jpg,real,1
prepared_liveness_data\raw\real\kaggle_54_frame195.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_30_frame480.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_48_frame185.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_13_frame110.jpg,real,1
prepared_liveness_data\raw\real\kaggle_49_frame435.jpg,real,1
prepared_liveness_data\raw\real\kaggle_14_frame25.jpg,real,1
prepared_liveness_data\raw\real\kaggle_4_frame10.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_4_frame125.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_29_frame80.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_52_frame395.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_49_frame85.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_35_frame210.jpg,real,1
prepared_liveness_data\raw\real\kaggle_62_frame190.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_66_frame75.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_0_frame310.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_65_frame90.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_60_frame220.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_18_frame510.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_25_frame310.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_75_frame75.jpg,real,1
prepared_liveness_data\raw\real\kaggle_42_frame125.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_69_frame5.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_43_frame60.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_28_frame375.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_12_frame405.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_25_frame335.jpg,real,1
prepared_liveness_data\raw\real\kaggle_28_frame390.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_44_frame185.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_11_frame565.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_15_frame290.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_10_frame45.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_1_frame35.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_52_frame10.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_26_frame15.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_25_frame375.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_39_frame155.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_70_frame260.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_5_frame5.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_30_frame0.jpg,real,1
prepared_liveness_data\raw\real\kaggle_72_frame325.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_44_frame275.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_41_frame325.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_13_frame155.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_77_frame130.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_36_frame125.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_47_frame415.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_23_frame0.jpg,real,1
prepared_liveness_data\raw\real\kaggle_75_frame375.jpg,real,1
prepared_liveness_data\raw\real\kaggle_8_frame270.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_43_frame270.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_18_frame280.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_15_frame205.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_69_frame35.jpg,real,1
prepared_liveness_data\raw\real\kaggle_4_frame120.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_33_frame230.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_77_frame380.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_44_frame240.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_73_frame75.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_53_frame45.jpg,real,1
prepared_liveness_data\raw\real\kaggle_11_frame265.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_16_frame20.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_6_frame20.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_48_frame50.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_17_frame305.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_6_frame55.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_75_frame5.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_69_frame325.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_71_frame320.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_36_frame165.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_46_frame410.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_76_frame260.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_15_frame80.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_0_frame340.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_64_frame160.jpg,real,1
prepared_liveness_data\raw\real\kaggle_18_frame395.jpg,real,1
prepared_liveness_data\raw\real\kaggle_70_frame330.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_35_frame460.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_8_frame195.jpg,real,1
prepared_liveness_data\raw\real\kaggle_61_frame345.jpg,real,1
prepared_liveness_data\raw\real\kaggle_39_frame105.jpg,real,1
prepared_liveness_data\raw\real\kaggle_14_frame205.jpg,real,1
prepared_liveness_data\raw\real\kaggle_0_frame180.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_39_frame25.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_31_frame200.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_49_frame95.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_65_frame360.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_52_frame130.jpg,real,1
prepared_liveness_data\raw\real\kaggle_6_frame135.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_40_frame40.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_77_frame45.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_67_frame0.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_35_frame100.jpg,real,1
prepared_liveness_data\raw\real\kaggle_39_frame240.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_9_frame155.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_7_frame70.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_28_frame150.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_55_frame270.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_58_frame25.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_59_frame55.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_66_frame45.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_23_frame170.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_58_frame180.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_12_frame360.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_39_frame265.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_53_frame305.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_74_frame170.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_58_frame160.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_45_frame145.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_49_frame725.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_75_frame35.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_1_frame275.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_43_frame435.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_4_frame180.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_33_frame200.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_47_frame395.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_12_frame330.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_64_frame245.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_17_frame150.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_71_frame20.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_35_frame80.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_52_frame420.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_77_frame385.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_68_frame325.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_19_frame75.jpg,real,1
prepared_liveness_data\raw\real\kaggle_26_frame150.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_49_frame545.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_56_frame125.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_71_frame145.jpg,real,1
prepared_liveness_data\raw\real\kaggle_49_frame450.jpg,real,1
prepared_liveness_data\raw\real\kaggle_12_frame510.jpg,real,1
prepared_liveness_data\raw\real\kaggle_19_frame220.jpg,real,1
prepared_liveness_data\raw\real\kaggle_75_frame60.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_39_frame145.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_73_frame180.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_57_frame250.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_70_frame270.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_21_frame20.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_1_frame65.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_55_frame380.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_9_frame295.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_74_frame365.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_32_frame190.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_14_frame130.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_30_frame60.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_11_frame255.jpg,real,1
prepared_liveness_data\raw\real\kaggle_47_frame295.jpg,real,1
prepared_liveness_data\raw\real\kaggle_23_frame200.jpg,real,1
prepared_liveness_data\raw\real\kaggle_58_frame410.jpg,real,1
prepared_liveness_data\raw\real\kaggle_74_frame50.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_62_frame185.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_25_frame50.jpg,real,1
prepared_liveness_data\raw\real\kaggle_10_frame355.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_35_frame75.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_39_frame100.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_52_frame475.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_20_frame45.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_46_frame60.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_56_frame25.jpg,real,1
prepared_liveness_data\raw\real\kaggle_75_frame25.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_37_frame390.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_3_frame220.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_76_frame205.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_75_frame320.jpg,real,1
prepared_liveness_data\raw\real\kaggle_0_frame55.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_75_frame360.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_54_frame215.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_57_frame155.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_55_frame470.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_46_frame335.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_50_frame260.jpg,real,1
prepared_liveness_data\raw\real\kaggle_10_frame315.jpg,real,1
prepared_liveness_data\raw\real\kaggle_46_frame230.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_61_frame160.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_14_frame170.jpg,real,1
prepared_liveness_data\raw\real\kaggle_38_frame45.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_24_frame195.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_74_frame320.jpg,real,1
prepared_liveness_data\raw\real\kaggle_37_frame70.jpg,real,1
prepared_liveness_data\raw\real\kaggle_16_frame25.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_73_frame205.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_70_frame5.jpg,real,1
prepared_liveness_data\raw\real\kaggle_19_frame55.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_70_frame395.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_4_frame80.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_14_frame305.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_0_frame360.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_79_frame405.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_41_frame60.jpg,real,1
prepared_liveness_data\raw\real\kaggle_79_frame180.jpg,real,1
prepared_liveness_data\raw\real\kaggle_4_frame180.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_78_frame185.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_18_frame50.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_19_frame100.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_49_frame250.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_6_frame50.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_12_frame230.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_49_frame155.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_38_frame80.jpg,real,1
prepared_liveness_data\raw\real\kaggle_3_frame250.jpg,real,1
prepared_liveness_data\raw\real\kaggle_74_frame330.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_76_frame195.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_25_frame255.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_19_frame155.jpg,real,1
prepared_liveness_data\raw\real\kaggle_76_frame165.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_46_frame150.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_70_frame250.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_37_frame410.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_74_frame255.jpg,real,1
prepared_liveness_data\raw\real\kaggle_58_frame190.jpg,real,1
prepared_liveness_data\raw\real\kaggle_12_frame65.jpg,real,1
prepared_liveness_data\raw\real\kaggle_74_frame0.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_42_frame85.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_62_frame15.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_49_frame410.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_30_frame155.jpg,real,1
prepared_liveness_data\raw\real\kaggle_65_frame40.jpg,real,1
prepared_liveness_data\raw\real\kaggle_13_frame285.jpg,real,1
prepared_liveness_data\raw\real\kaggle_38_frame95.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_47_frame85.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_23_frame220.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_73_frame220.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_66_frame30.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_15_frame390.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_42_frame80.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_62_frame245.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_35_frame65.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_31_frame145.jpg,real,1
prepared_liveness_data\raw\real\kaggle_75_frame185.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_63_frame85.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_76_frame350.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_71_frame5.jpg,real,1
prepared_liveness_data\raw\real\kaggle_30_frame5.jpg,real,1
prepared_liveness_data\raw\real\kaggle_57_frame80.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_74_frame55.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_75_frame205.jpg,real,1
prepared_liveness_data\raw\real\kaggle_0_frame140.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_69_frame155.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_49_frame435.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_61_frame100.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_31_frame265.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_13_frame245.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_64_frame30.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_13_frame65.jpg,real,1
prepared_liveness_data\raw\real\kaggle_62_frame240.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_28_frame25.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_41_frame250.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_16_frame90.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_18_frame150.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_3_frame145.jpg,real,1
prepared_liveness_data\raw\real\kaggle_68_frame110.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_16_frame55.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_50_frame165.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_6_frame10.jpg,real,1
prepared_liveness_data\raw\real\kaggle_71_frame155.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_38_frame75.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_1_frame130.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_47_frame65.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_46_frame35.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_14_frame185.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_55_frame505.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_34_frame85.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_73_frame105.jpg,real,1
prepared_liveness_data\raw\real\kaggle_23_frame310.jpg,real,1
prepared_liveness_data\raw\real\kaggle_26_frame45.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_75_frame550.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_61_frame25.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_64_frame400.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_51_frame100.jpg,real,1
prepared_liveness_data\raw\real\kaggle_16_frame5.jpg,real,1
prepared_liveness_data\raw\real\kaggle_33_frame10.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_44_frame290.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_15_frame90.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_30_frame455.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_34_frame75.jpg,real,1
prepared_liveness_data\raw\real\kaggle_75_frame175.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_0_frame115.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_12_frame450.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_28_frame100.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_13_frame120.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_38_frame50.jpg,real,1
prepared_liveness_data\raw\real\kaggle_66_frame65.jpg,real,1
prepared_liveness_data\raw\real\kaggle_75_frame420.jpg,real,1
prepared_liveness_data\raw\real\kaggle_71_frame80.jpg,real,1
prepared_liveness_data\raw\real\kaggle_44_frame90.jpg,real,1
prepared_liveness_data\raw\real\kaggle_72_frame65.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_77_frame430.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_14_frame390.jpg,spoof,0
prepared_liveness_data\raw\spoof\kaggle_13_frame130.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_52_frame205.jpg,real,1
prepared_liveness_data\raw\real\kaggle_60_frame40.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_55_frame455.jpg,spoof,0
prepared_liveness_data\raw\real\kaggle_61_frame475.jpg,real,1
prepared_liveness_data\raw\real\kaggle_15_frame415.jpg,real,1
prepared_liveness_data\raw\spoof\kaggle_16_frame35.jpg,spoof,0
